date,ArmStat_Industry_Total_Current_Mln_AMD,ArmStat_Industry_Mining_Current_Mln_AMD,ArmStat_Industry_MetalOres_Current_Mln_AMD,ArmStat_Industry_Manufacturing_Current_Mln_AMD,ArmStat_Industry_ElectricityGas_Current_Mln_AMD,ArmStat_Industry_WaterWaste_Current_Mln_AMD,ArmStat_Industry_Total_Index,ArmStat_Industry_Mining_Index,ArmStat_Industry_MetalOres_Index,ArmStat_Industry_Manufacturing_Index,ArmStat_Industry_ElectricityGas_Index,ArmStat_Industry_WaterWaste_Index,ArmStat_EAI_ChainLink_2023_Index,ArmStat_EAI_SA_2023_Index,ArmStat_Export_UnitValue_MoM_Index,ArmStat_Import_UnitValue_MoM_Index,ArmStat_FreightTariff_Total_MoM_Index,ArmStat_FreightTariff_Road_MoM_Index,ArmStat_FreightTariff_Rail_MoM_Index
2011-07-01,91938.97266666668,14729.724666666669,14210.854666666666,64550.598666666665,11051.860333333332,1606.789,108.8,115.16666666666669,116.36666666666667,108.0,104.93333333333334,106.7,70.46666666666667,56.06666666666666,99.26666666666668,101.56666666666666,100.23333333333332,99.93333333333334,101.33333333333331
2011-10-01,118605.21333333332,13771.193333333336,13421.341666666667,87561.03533333335,15763.071000000002,1509.9136666666666,128.1,108.86666666666667,110.26666666666668,131.70000000000002,134.29999999999998,104.3,68.63333333333334,56.8,98.4,99.3,101.16666666666669,101.26666666666668,103.53333333333336
2012-01-01,84721.47666666667,14180.441,13981.451333333333,48036.06366666666,21227.999,1276.973,115.53333333333336,114.0,114.46666666666664,111.1,131.5,128.03333333333333,38.56666666666666,56.4,102.46666666666664,102.4,99.13333333333333,99.13333333333333,97.6
2012-04-01,98194.85733333332,16674.050666666666,16296.029666666667,65980.67166666666,14122.170333333332,1417.9646666666667,110.53333333333336,115.96666666666664,116.8,110.66666666666669,100.63333333333333,138.66666666666666,51.1,59.5,96.83333333333331,99.6,100.5,99.96666666666664,101.83333333333331
2012-07-01,103061.63266666669,16952.621,16433.619333333332,70669.79,13921.695333333337,1517.5263333333332,108.3,116.73333333333332,117.06666666666666,106.76666666666668,106.13333333333333,136.36666666666667,75.56666666666666,60.26666666666667,101.16666666666669,100.26666666666668,99.43333333333334,99.53333333333336,98.33333333333331
2012-10-01,133985.09699999998,16634.218,15764.27,94447.804,21302.845,1600.2300000000002,103.4,111.8,108.86666666666667,100.76666666666668,108.93333333333334,135.56666666666666,72.53333333333335,60.26666666666667,98.56666666666666,101.2,100.06666666666666,100.43333333333334,99.66666666666669
2013-01-01,100609.519,15681.072,15457.262333333332,62046.23,21536.72333333333,1345.4936666666667,114.43333333333334,116.5,116.66666666666669,120.9,98.06666666666666,112.83333333333331,41.86666666666667,61.56666666666666,101.2,98.36666666666667,100.16666666666669,99.86666666666667,101.36666666666667
2013-04-01,99492.417,17414.431333333334,16854.696,67661.96166666667,12938.379333333332,1477.6446666666668,100.9,116.73333333333332,116.23333333333332,99.03333333333336,90.76666666666668,105.66666666666669,51.73333333333333,60.16666666666666,100.76666666666668,101.9,100.03333333333336,99.9,100.3
2013-07-01,111259.963,16561.44366666667,16018.154,75261.90833333334,17840.096666666668,1596.5143333333333,103.83333333333331,98.5,98.9,104.76666666666668,104.26666666666668,105.06666666666666,76.86666666666666,61.26666666666667,97.56666666666666,98.76666666666668,104.53333333333336,99.83333333333331,99.2
2013-10-01,151713.904,15901.420333333332,15449.415333333332,103122.519,31185.898666666664,1504.066,107.4,102.56666666666666,104.06666666666666,106.96666666666664,113.7,107.7,75.5,63.03333333333333,99.83333333333331,100.66666666666669,100.16666666666669,100.83333333333331,99.2
2014-01-01,95809.39633333334,14858.681000000002,14690.440333333332,58655.53733333333,20868.714000000004,1426.464,96.8,98.76666666666668,99.23333333333332,95.13333333333333,98.8,106.1,43.5,63.26666666666667,100.16666666666669,99.5,100.13333333333333,98.46666666666664,105.0
2014-04-01,107882.35166666668,16572.641666666666,16151.287333333334,74820.76466666667,14968.502666666667,1520.4426666666666,101.63333333333333,83.63333333333334,83.93333333333334,106.96666666666664,100.66666666666669,105.9,54.2,62.73333333333333,101.76666666666668,99.56666666666666,99.9,99.83333333333331,99.9
2014-07-01,122285.42666666668,16720.282333333333,16083.262,85905.21366666666,17974.345666666664,1685.585,104.16666666666669,93.23333333333332,92.6,109.43333333333334,93.86666666666667,106.13333333333333,80.86666666666666,64.60000000000001,97.8,98.73333333333332,100.1,100.1,100.23333333333332
2014-10-01,153090.17333333334,16241.837333333337,15820.85,111831.701,23440.55633333333,1576.0786666666663,102.83333333333331,97.36666666666667,97.4,103.16666666666669,106.9,105.46666666666664,77.46666666666667,65.10000000000001,101.56666666666666,103.6,100.93333333333334,101.1,103.06666666666666
2015-01-01,102734.27999999998,18433.179333333333,18264.764,61558.0,21150.422,1592.678666666667,101.5,128.13333333333333,128.5666666666667,100.3,88.06666666666666,110.13333333333333,44.70000000000001,64.26666666666667,98.7,99.66666666666669,99.56666666666666,98.93333333333334,100.1
2015-04-01,114679.53166666666,19300.605,18911.25433333333,74227.66100000001,19478.937,1672.3286666666663,106.53333333333336,141.36666666666667,142.56666666666666,96.5,120.06666666666668,108.93333333333334,57.03333333333334,65.13333333333334,102.53333333333336,100.96666666666664,99.96666666666664,99.96666666666664,99.96666666666664
2015-07-01,123307.96133333334,17075.358666666667,16481.031666666666,83246.776,21112.112,1873.7146666666667,106.03333333333336,151.43333333333334,153.63333333333333,95.76666666666668,114.46666666666664,110.5,83.66666666666667,67.60000000000001,95.73333333333332,97.66666666666669,99.9,99.8,100.0
2015-10-01,153677.208,18911.707666666665,18348.11,106744.77933333332,26266.017666666667,1754.7033333333336,109.1,179.86666666666667,180.96666666666667,98.6,110.86666666666667,110.83333333333331,78.3,66.23333333333333,99.3,101.2,99.7,99.06666666666666,100.6
2016-01-01,105674.295,19173.455,18943.38433333333,59590.79166666666,25174.92033333333,1735.128,108.03333333333336,131.43333333333334,131.36666666666667,97.76666666666668,117.83333333333331,109.43333333333334,47.43333333333334,66.3,101.2,99.4,100.1,100.36666666666667,98.73333333333332
2016-04-01,124248.80366666667,21552.63133333333,21077.430000000004,81943.61566666666,18964.19933333333,1788.3573333333334,110.06666666666666,110.56666666666666,110.4,111.56666666666666,104.3,107.2,59.66666666666666,67.16666666666667,98.5,97.36666666666667,99.7,99.2,101.1
2016-07-01,131181.746,22076.945333333337,21492.34433333333,87539.92666666668,19595.963666666667,1968.9103333333333,103.4,104.2,104.36666666666667,105.56666666666666,96.76666666666668,105.13333333333333,81.33333333333333,66.73333333333333,101.8,102.0,106.13333333333333,99.1,99.16666666666669
2016-10-01,162078.681,22677.919,22186.425666666662,112745.74733333332,24780.426,1874.5886666666663,103.3,92.53333333333336,92.76666666666668,107.7,93.03333333333336,106.9,77.2,65.7,99.66666666666669,99.06666666666666,99.9,99.7,100.6
2017-01-01,124667.87266666668,25713.86033333333,25334.79933333333,71364.385,25611.541666666668,1978.0856666666664,115.9,114.03333333333336,113.56666666666666,120.63333333333333,106.53333333333336,108.76666666666668,50.56666666666666,69.93333333333334,101.0,100.5,100.8,102.0,99.8
